,CustID,AgentBonus,Age,CustTenure,Channel,Occupation,EducationField,Gender,ExistingProdType,Designation,NumberOfPolicy,MaritalStatus,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,Zone,PaymentMethod,LastMonthCalls,CustCareScore,SilWidth,Cluster
773,7000773,3709,1-20,4.0,Online,Salaried,Graduate,Male,3,Executive,3.0,Married,18544.0,0,6.0,415386.0,North,Half Yearly,0,3.0,0.14599582887462026,1
774,7000774,4700,1-20,24.0,Agent,Salaried,Graduate,Male,3,Senior Manager,2.0,Married,23500.0,0,4.0,813100.0,West,Half Yearly,6,5.0,-0.01348773719827767,0
775,7000775,3146,1-20,13.0,Agent,Salaried,Graduate,Male,3,Manager,2.0,Single/Unmarried,19661.0,0,6.0,556800.0,North,Half Yearly,8,3.0,0.13891954780745921,1
776,7000776,4012,1-20,8.0,Third Party Partner,Small Business,Diploma,Female,3,Manager,5.0,Married,19103.0,0,6.0,545582.0,North,Half Yearly,7,3.0,0.11113727748243249,1
777,7000777,4235,21-39,17.0,Third Party Partner,Salaried,Graduate,Male,3,Manager,3.0,Single/Unmarried,19249.0,1,3.0,702973.0,West,Half Yearly,1,1.0,0.0760626692079047,1
778,7000778,6386,21-39,24.5,Agent,Salaried,Graduate,Male,3,AVP-VP,4.0,Married,28006.375,1,5.0,902777.625,West,Half Yearly,10,3.0,0.19278462971829546,0
779,7000779,4598,21-39,23.0,Agent,Salaried,Graduate,Female,3,Manager,5.0,Married,21893.0,0,1.0,873531.0,West,Half Yearly,7,4.0,0.05679859645416487,0
780,7000780,3803,1-20,4.0,Agent,Small Business,Under Graduate,Female,3,Manager,5.0,Single/Unmarried,21125.0,0,1.0,558968.0,North,Half Yearly,6,1.0,0.11256133535572457,1
781,7000781,4667,1-20,23.0,Agent,Small Business,Under Graduate,Male,3,Executive,2.0,Divorced,18669.0,0,3.0,704755.0,North,Half Yearly,2,5.0,0.10959247324470807,1
782,7000782,4752,21-39,24.5,Agent,Small Business,Under Graduate,Female,4,Senior Manager,5.0,Divorced,25008.0,1,2.0,902777.625,West,Yearly,9,4.0,0.0684829966977302,0
783,7000783,1913,1-20,8.0,Agent,Salaried,Graduate,Male,3,Executive,4.0,Divorced,17387.0,0,2.0,269672.0,West,Half Yearly,3,1.0,0.1406247339513767,1
784,7000784,3142,1-20,13.0,Third Party Partner,Small Business,Diploma,Female,1,Manager,5.0,Divorced,19639.0,0,4.0,449340.0,West,Monthly,13,1.0,0.11075848746157661,1
785,7000785,2519,1-20,5.0,Agent,Salaried,Graduate,Male,3,Senior Manager,2.0,Single/Unmarried,22898.0,0,6.0,370261.0,West,Half Yearly,8,5.0,0.11794059595809019,1
786,7000786,2630,1-20,11.0,Agent,Small Business,Under Graduate,Female,1,Executive,2.0,Divorced,17534.0,0,5.0,444487.0,North,Monthly,0,3.0,0.14311499480740145,1
787,7000787,4221,1-20,17.0,Agent,Large Business,Engineer,Female,4,AVP-VP,4.0,Single/Unmarried,28006.375,0,4.0,582539.0,West,Yearly,3,1.0,0.07624455838583644,2
788,7000788,1993,1-20,10.0,Online,Salaried,Graduate,Female,3,Executive,2.0,Single/Unmarried,16611.0,0,1.0,619999.6992670636,North,Half Yearly,0,3.0,0.12939368763657916,1
789,7000789,2240,1-20,9.0,Agent,Small Business,Under Graduate,Female,4,Manager,2.0,Divorced,20363.0,0,3.0,403187.0,West,Yearly,0,1.0,0.05372174697181676,2
790,7000790,4616,1-20,14.0,Third Party Partner,Salaried,Graduate,Male,5,Manager,2.0,Single/Unmarried,20071.0,0,6.5,807858.0,West,Yearly,0,4.0,0.11165115586704255,2
791,7000791,5452,21-39,16.0,Agent,Small Business,Diploma,Male,1,AVP-VP,3.0,Single/Unmarried,28006.375,1,1.0,643342.0,West,Monthly,8,3.0,0.0221156454537831,0
792,7000792,4544,21-39,5.0,Agent,Salaried,Graduate,Male,3,AVP-VP,4.0,Divorced,28006.375,1,6.5,613483.0,North,Half Yearly,9,4.0,0.035906776909421206,0
793,7000793,3406,1-20,10.0,Online,Large Business,Engineer,Female,4,Executive,3.0,Married,17029.0,0,1.0,619999.6992670636,North,Yearly,0,3.0,0.061209155079303024,2
794,7000794,4489,1-20,22.0,Agent,Small Business,Under Graduate,Female,1,Manager,3.0,Married,21377.0,0,3.0,682354.0,West,Monthly,8,3.0,0.09407011234913504,1
795,7000795,3882,1-20,8.0,Agent,Small Business,Under Graduate,Male,3,Manager,3.0,Divorced,20429.0,0,5.0,597753.0,West,Half Yearly,7,3.0,0.13955524242587491,1
796,7000796,2312,1-20,14.469026548672566,Third Party Partner,Salaried,Graduate,Female,4,Executive,2.0,Single/Unmarried,17785.0,0,2.0,404609.0,West,Yearly,0,5.0,0.06027133680873423,2
797,7000797,3138,1-20,19.0,Third Party Partner,Small Business,Diploma,Female,3,Manager,3.0,Divorced,19614.0,1,3.0,455045.0,North,Half Yearly,2,5.0,0.10636462096084316,1
798,7000798,2994,1-20,15.0,Third Party Partner,Salaried,Graduate,Male,1,Executive,3.0,Married,17610.0,0,4.0,392175.0,West,Monthly,3,3.0,0.15843847022263013,1
799,7000799,4121,1-20,21.0,Agent,Large Business,Engineer,Female,3,Manager,2.0,Single/Unmarried,21687.0,0,6.5,795262.0,North,Half Yearly,11,5.0,-0.014351175676260737,0
800,7000800,3156,1-20,9.0,Agent,Salaried,Graduate,Male,4,Manager,5.0,Divorced,19724.0,0,3.0,574363.0,West,Yearly,4,4.0,0.07152123900875251,2
801,7000801,4659,21-39,5.0,Agent,Small Business,Under Graduate,Male,3,Manager,3.0,Divorced,21179.0,1,3.0,531169.0,North,Half Yearly,7,5.0,0.08940296334206793,1
802,7000802,2746,1-20,3.0,Agent,Salaried,Graduate,Male,4,Manager,2.0,Divorced,21120.0,1,1.0,384384.0,West,Yearly,4,1.0,0.0490523447330676,2
803,7000803,3327,1-20,20.0,Third Party Partner,Small Business,Diploma,Male,3,Senior Manager,4.0,Divorced,25596.0,0,4.0,662169.0,West,Half Yearly,2,4.0,0.07841145721332557,1
804,7000804,2456,1-20,15.0,Third Party Partner,Salaried,Graduate,Female,3,Manager,2.0,Married,20467.0,1,1.0,299637.0,North,Half Yearly,3,5.0,0.11974673245298276,1
805,7000805,4139,1-20,14.469026548672566,Agent,Salaried,Graduate,Male,3,Executive,3.0,Divorced,17996.0,1,6.5,442882.0,West,Half Yearly,3,5.0,0.12277461088380742,1
806,7000806,2750,1-20,16.0,Third Party Partner,Salaried,Graduate,Male,3,Manager,2.0,Divorced,24998.0,0,1.0,398718.0,North,Half Yearly,2,1.0,0.11668340176716561,1
807,7000807,3052,1-20,15.0,Agent,Small Business,Diploma,Male,3,Manager,4.0,Divorced,19078.0,1,1.0,357140.0,West,Half Yearly,2,1.0,0.11675430312267404,1
808,7000808,6480,21-39,24.5,Online,Salaried,Graduate,Male,3,Senior Manager,3.0,Divorced,25920.0,0,6.5,902777.625,North,Half Yearly,5,1.0,0.15420353315381893,0
809,7000809,2548,1-20,15.0,Agent,Salaried,Graduate,Male,1,Manager,3.0,Divorced,21232.0,0,4.0,405107.0,North,Monthly,2,1.0,0.15400832676095647,1
810,7000810,5084,1-20,20.0,Third Party Partner,Small Business,Under Graduate,Female,1,AVP-VP,3.0,Divorced,28006.375,1,6.5,808429.0,West,Monthly,2,4.0,0.02056187463962279,0
811,7000811,3625,1-20,7.0,Agent,Small Business,Under Graduate,Female,4,Manager,3.0,Single/Unmarried,19081.0,1,1.0,514805.0,North,Yearly,8,4.0,0.061092229845638515,2
812,7000812,3323,1-20,3.0,Agent,Small Business,Diploma,Female,4,Manager,2.0,Divorced,20769.0,1,5.0,368857.0,North,Yearly,4,3.0,0.04551095300384557,2
813,7000813,1739,1-20,5.0,Agent,Salaried,Graduate,Female,3,Executive,3.0,Single/Unmarried,17394.0,1,3.0,187855.0,West,Half Yearly,7,5.0,0.11982480144696009,1
814,7000814,2079,1-20,4.0,Agent,Small Business,Under Graduate,Male,4,Executive,2.0,Single/Unmarried,18904.0,0,1.0,232897.0,West,Yearly,1,3.0,0.051681457559027616,2
815,7000815,7950,1-20,24.0,Agent,Salaried,MBA,Female,3,AVP-VP,5.0,Divorced,28006.375,0,5.0,902777.625,West,Half Yearly,9,3.0,0.16628159085661884,0
816,7000816,3949,1-20,14.469026548672566,Agent,Salaried,Post Graduate,Female,3,Executive,5.0,Divorced,17950.0,0,2.0,679228.0,West,Half Yearly,4,1.0,0.12031870733665215,1
817,7000817,2608,1-20,13.0,Agent,Small Business,Under Graduate,Female,3,Executive,3.0,Single/Unmarried,18629.0,0,4.0,453802.0,North,Half Yearly,2,3.0,0.13616215249456076,1
818,7000818,3167,1-20,16.0,Third Party Partner,Salaried,Graduate,Male,3,Senior Manager,2.0,Single/Unmarried,24362.0,0,2.0,566904.0,West,Half Yearly,2,3.0,0.1107494160200099,1
819,7000819,3281,1-20,14.469026548672566,Agent,Large Business,Engineer,Male,3,Executive,2.0,Divorced,18229.0,0,5.0,502027.0,West,Half Yearly,2,5.0,0.12305810897376483,1
820,7000820,4459,21-39,24.5,Agent,Salaried,Post Graduate,Male,1,Executive,5.0,Single/Unmarried,18578.0,0,2.0,704478.0,North,Monthly,7,1.0,-0.04261378016852,0
821,7000821,4138,1-20,21.0,Agent,Salaried,Post Graduate,Male,4,Senior Manager,5.0,Single/Unmarried,22988.0,0,3.0,442749.0,West,Yearly,9,3.0,0.08198140715978831,2
822,7000822,4050,1-20,20.0,Third Party Partner,Salaried,Graduate,Male,4,Manager,5.0,Single/Unmarried,19284.0,0,6.0,570999.0,North,Yearly,3,3.0,0.07887471741054503,2
823,7000823,2481,1-20,10.0,Third Party Partner,Salaried,Post Graduate,Female,3,Senior Manager,2.0,Single/Unmarried,22553.0,1,3.0,399414.0,West,Half Yearly,7,5.0,0.10283391891954334,1
824,7000824,7112,21-39,24.5,Agent,Small Business,Under Graduate,Female,3,AVP-VP,4.0,Single/Unmarried,28006.375,0,4.130073800738008,902777.625,West,Half Yearly,7,4.0,0.1849064756195743,0
825,7000825,4511,1-20,5.0,Agent,Small Business,Under Graduate,Female,3,AVP-VP,5.0,Divorced,28006.375,1,4.130073800738008,843581.0,North,Half Yearly,5,1.0,-0.012533131095270935,0
826,7000826,5649,21-39,24.5,Agent,Small Business,Under Graduate,Male,1,AVP-VP,2.0,Married,28006.375,0,6.5,853011.0,West,Monthly,0,5.0,0.09130011266831485,0
827,7000827,6070,1-20,6.0,Agent,Small Business,Diploma,Female,3,Manager,4.0,Single/Unmarried,24278.0,1,4.0,902777.625,West,Half Yearly,1,4.0,-0.014624990498098112,0
828,7000828,1963,1-20,4.0,Third Party Partner,Salaried,Graduate,Female,5,Executive,3.0,Single/Unmarried,16359.0,0,2.0,241459.0,West,Yearly,0,3.0,0.08961874744502948,2
829,7000829,4351,21-39,24.5,Agent,Small Business,Diploma,Female,3,Manager,5.0,Married,19779.0,0,2.0,452544.0,North,Half Yearly,2,3.0,0.06525196851559938,1
830,7000830,5028,1-20,24.5,Agent,Salaried,Graduate,Female,3,AVP-VP,4.0,Single/Unmarried,28006.375,0,6.5,573137.0,North,Half Yearly,0,1.0,0.013554244918756033,0
831,7000831,4499,1-20,14.469026548672566,Third Party Partner,Salaried,Post Graduate,Male,3,Executive,5.0,Married,17996.0,0,2.0,499389.0,North,Half Yearly,3,1.0,0.12173425435544515,1
832,7000832,4065,21-39,24.0,Agent,Salaried,Graduate,Female,4,Executive,4.0,Single/Unmarried,16261.0,0,5.0,662636.0,West,Yearly,0,4.0,0.07910364118135292,2
833,7000833,4275,21-39,21.0,Agent,Salaried,Graduate,Male,3,Executive,5.0,Divorced,17099.0,0,2.0,619999.6992670636,North,Half Yearly,4,5.0,0.07517928193093258,1
834,7000834,4370,21-39,13.0,Agent,Salaried,Graduate,Male,4,Manager,2.0,Single/Unmarried,20810.0,0,6.5,734177.0,West,Yearly,8,5.0,-0.03978286810102602,0
835,7000835,3716,1-20,19.0,Agent,Small Business,Diploma,Female,4,Manager,5.0,Divorced,20647.0,0,1.0,375362.0,North,Yearly,2,5.0,0.05191940741412297,2
836,7000836,2763,1-20,14.469026548672566,Agent,Large Business,Engineer,Male,3,Executive,2.0,Divorced,18420.0,0,4.0,472473.0,North,Half Yearly,2,3.0,0.13342599431295019,1
837,7000837,3492,21-39,21.0,Agent,Salaried,Graduate,Male,4,Executive,5.0,Divorced,19400.0,0,6.5,555228.0,North,Yearly,2,1.0,0.06262455917863323,2
838,7000838,4625,1-20,14.469026548672566,Online,Large Business,Engineer,Male,1,Executive,3.0,Single/Unmarried,18500.0,0,2.0,596625.0,West,Monthly,3,5.0,0.12980648383007834,1
839,7000839,3584,1-20,7.0,Agent,Salaried,Graduate,Female,3,Executive,5.0,Divorced,17066.0,0,2.0,619999.6992670636,West,Half Yearly,0,5.0,0.12452988718225656,1
840,7000840,5469,21-39,24.5,Agent,Small Business,Under Graduate,Female,3,AVP-VP,3.0,Divorced,28006.375,0,3.0,902340.0,West,Half Yearly,6,5.0,0.13724451091652687,0
841,7000841,2683,1-20,16.0,Agent,Small Business,Under Graduate,Female,3,Manager,3.0,Divorced,19162.0,1,2.0,525805.0,West,Half Yearly,3,5.0,0.1210808081666466,1
842,7000842,2662,1-20,16.0,Agent,Small Business,Diploma,Male,3,Manager,2.0,Divorced,24204.0,0,3.0,290206.0,North,Half Yearly,3,5.0,0.1261248845115363,1
843,7000843,4574,21-39,14.469026548672566,Agent,Salaried,Graduate,Female,4,Executive,4.0,Divorced,18294.0,0,2.0,864392.0,West,Yearly,2,1.0,0.06453628419393503,2
844,7000844,3425,21-39,3.0,Agent,Small Business,Under Graduate,Male,1,Executive,3.0,Divorced,17127.0,1,6.5,619999.6992670636,West,Monthly,3,1.0,0.1083066605383543,1
845,7000845,2846,1-20,9.0,Online,Salaried,Post Graduate,Male,3,Manager,3.0,Married,18975.0,0,1.0,503786.0,West,Half Yearly,7,3.0,0.16541474268679385,1
846,7000846,2837,1-20,3.0,Agent,Salaried,Graduate,Male,3,Senior Manager,2.0,Married,25793.0,0,1.0,479492.0,West,Half Yearly,9,3.0,0.12848446456430196,1
847,7000847,3012,1-20,6.0,Agent,Small Business,Diploma,Male,3,Senior Manager,1.0,Married,25096.0,0,3.0,322233.0,West,Half Yearly,3,3.0,0.1218136199541451,1
848,7000848,2051,1-20,8.0,Online,Salaried,Graduate,Female,4,Executive,5.0,Single/Unmarried,18646.0,1,3.0,213310.0,West,Yearly,0,3.0,0.06686633214849515,2
849,7000849,2469,1-20,2.0,Third Party Partner,Salaried,Graduate,Female,1,Senior Manager,4.0,Single/Unmarried,22446.0,0,6.0,328385.0,North,Monthly,7,3.0,0.12046803793598541,1
850,7000850,4136,21-39,21.0,Agent,Small Business,Under Graduate,Male,5,Senior Manager,5.0,Married,25851.0,1,6.5,727964.0,North,Yearly,7,3.0,0.0226232641905644,0
851,7000851,3422,1-20,3.0,Agent,Small Business,Under Graduate,Female,1,Executive,4.0,Single/Unmarried,17109.0,0,1.0,619999.6992670636,North,Monthly,2,1.0,0.12896773265599673,1
852,7000852,4493,1-20,9.0,Third Party Partner,Salaried,Graduate,Male,3,Executive,1.0,Divorced,18722.0,1,6.5,781831.0,North,Half Yearly,2,3.0,0.10156757494071907,1
853,7000853,5120,21-39,5.0,Agent,Large Business,Engineer,Male,3,Senior Manager,1.0,Divorced,24380.0,1,6.5,902777.625,West,Half Yearly,2,5.0,0.019631215945127563,0
854,7000854,4302,1-20,13.0,Agent,Small Business,Diploma,Male,3,Manager,5.0,Married,20486.0,0,6.5,559268.0,North,Half Yearly,2,4.0,0.12015399053277143,1
855,7000855,3194,1-20,13.0,Agent,Large Business,Engineer,Female,3,Executive,3.0,Divorced,17742.0,0,6.5,341711.0,West,Half Yearly,2,1.0,0.10829272818314023,1
856,7000856,2876,1-20,6.0,Online,Small Business,Under Graduate,Male,4,Senior Manager,4.0,Married,28006.375,0,6.5,439982.0,West,Yearly,8,1.0,0.0625530417120627,2
857,7000857,2581,1-20,5.0,Agent,Small Business,Under Graduate,Male,3,Manager,5.0,Single/Unmarried,23463.0,0,4.0,296807.0,West,Half Yearly,3,1.0,0.11639393145863587,1
858,7000858,1816,1-20,14.469026548672566,Online,Salaried,Graduate,Male,4,Executive,3.0,Single/Unmarried,18162.0,0,1.0,252452.0,West,Yearly,3,1.0,0.06167894761965096,2
859,7000859,6952,21-39,14.0,Agent,Small Business,Under Graduate,Male,1,AVP-VP,4.0,Single/Unmarried,28006.375,0,1.0,902777.625,West,Monthly,8,1.0,0.0850484537351725,0
860,7000860,4330,1-20,17.0,Agent,Large Business,Engineer,Male,3,Manager,3.0,Divorced,21651.0,0,6.5,519624.0,North,Half Yearly,2,3.0,0.11348396876127648,1
861,7000861,3296,1-20,16.0,Agent,Small Business,Under Graduate,Male,3,Executive,3.0,Married,17345.0,0,3.0,520697.0,North,Half Yearly,2,1.0,0.1407200946825551,1
862,7000862,3500,21-39,14.469026548672566,Agent,Salaried,Graduate,Male,3,Executive,4.0,Single/Unmarried,18420.0,0,3.0,633464.0,West,Half Yearly,3,5.0,0.11220851042670295,1
863,7000863,2906,1-20,6.0,Third Party Partner,Small Business,Under Graduate,Male,3,Manager,5.0,Divorced,19373.0,0,3.0,418457.0,West,Half Yearly,3,3.0,0.12810880727222684,1
864,7000864,3161,1-20,6.0,Agent,Salaried,Post Graduate,Male,5,Manager,5.0,Single/Unmarried,19759.0,0,1.0,322467.0,West,Yearly,12,5.0,0.09045347640149731,2
865,7000865,3248,1-20,10.0,Agent,Salaried,Graduate,Male,3,Manager,3.0,Divorced,20301.0,0,6.5,415764.0,North,Half Yearly,2,3.0,0.14461260595488015,1
866,7000866,3548,1-20,14.0,Third Party Partner,Small Business,Under Graduate,Female,3,Executive,1.0,Single/Unmarried,18673.0,0,4.0,695383.0,North,Half Yearly,8,4.0,0.10722171079808183,1
867,7000867,3954,21-39,24.0,Third Party Partner,Small Business,Diploma,Female,3,Manager,3.0,Divorced,19768.0,0,4.0,687926.0,North,Half Yearly,0,4.0,-0.029709418629785034,0
868,7000868,4069,21-39,20.0,Online,Large Business,Engineer,Male,3,Executive,3.0,Married,16274.0,0,1.0,740467.0,North,Half Yearly,0,5.0,0.09023142428456758,1
869,7000869,2985,1-20,9.0,Agent,Salaried,Graduate,Male,1,Manager,3.0,Divorced,19900.0,0,2.0,474615.0,North,Monthly,8,3.0,0.16913746285098907,1
870,7000870,3820,21-39,19.0,Agent,Salaried,Graduate,Male,3,Senior Manager,4.0,Married,25466.0,0,3.0,760160.0,West,Half Yearly,7,4.0,0.034350549370907354,0
871,7000871,8002,21-39,8.0,Third Party Partner,Small Business,Under Graduate,Male,3,AVP-VP,5.0,Married,28006.375,0,6.5,902777.625,North,Half Yearly,9,4.0,0.1510244513681006,0
872,7000872,3403,1-20,14.469026548672566,Third Party Partner,Large Business,Engineer,Male,3,Executive,3.0,Divorced,17909.0,0,5.0,493393.0,North,Half Yearly,2,3.0,0.11757181663611375,1
873,7000873,2077,1-20,6.0,Third Party Partner,Large Business,Engineer,Female,3,Manager,4.0,Single/Unmarried,20765.0,0,3.0,245027.0,West,Half Yearly,0,3.0,0.10309555307710586,1
874,7000874,3528,1-20,11.0,Agent,Small Business,Under Graduate,Female,4,Manager,4.0,Single/Unmarried,19599.0,1,6.5,486839.0,West,Yearly,10,5.0,0.06354895184988446,2
875,7000875,2611,1-20,10.0,Agent,Salaried,Graduate,Male,3,Executive,3.0,Divorced,17404.0,0,2.0,276724.0,North,Half Yearly,0,3.0,0.15096932809906155,1
876,7000876,4180,21-39,14.469026548672566,Third Party Partner,Small Business,Under Graduate,Male,3,Executive,5.0,Single/Unmarried,18172.0,1,3.0,459752.0,West,Half Yearly,0,3.0,0.08453806045694369,1
877,7000877,3918,1-20,16.0,Online,Salaried,Graduate,Female,3,Executive,4.0,Divorced,17033.0,0,6.0,619999.6992670636,North,Half Yearly,0,3.0,0.12181848211856178,1
878,7000878,3529,1-20,7.0,Third Party Partner,Small Business,Under Graduate,Male,3,Senior Manager,3.0,Single/Unmarried,25209.0,1,2.0,359985.0,West,Half Yearly,2,1.0,0.09218689061831425,1
879,7000879,4960,1-20,24.5,Agent,Salaried,Graduate,Male,4,Manager,3.0,Married,23620.0,0,4.0,902777.625,North,Yearly,4,4.0,-0.01591647027507488,0
880,7000880,2218,1-20,7.0,Agent,Salaried,Graduate,Male,3,Executive,3.0,Married,17064.0,0,3.0,619999.6992670636,West,Half Yearly,3,1.0,0.15118984879870848,1
881,7000881,3426,21-39,10.0,Agent,Salaried,Graduate,Male,3,Manager,3.0,Divorced,19035.0,1,1.0,486535.0,East,Half Yearly,2,4.0,0.11070979160302585,1
882,7000882,2637,1-20,11.0,Agent,Small Business,Under Graduate,Female,4,Executive,4.0,Divorced,18838.0,0,5.0,472080.0,West,Yearly,2,1.0,0.06049504451499955,2
883,7000883,4898,1-20,24.5,Agent,Small Business,Under Graduate,Female,3,Manager,3.0,Divorced,19591.0,1,1.0,715072.0,North,Half Yearly,2,5.0,0.08061496476899693,1
884,7000884,4215,1-20,13.0,Third Party Partner,Small Business,Under Graduate,Male,4,Executive,5.0,Single/Unmarried,17561.0,0,2.0,644840.0,West,Yearly,0,4.0,0.07283000306881343,2
885,7000885,2319,1-20,9.0,Agent,Salaried,Graduate,Male,4,Executive,3.0,Married,16563.0,0,2.0,619999.6992670636,North,Yearly,0,3.0,0.06592170334783592,2
886,7000886,2587,1-20,13.0,Third Party Partner,Salaried,Graduate,Male,3,Manager,5.0,Single/Unmarried,19898.0,0,3.0,289715.0,West,Half Yearly,3,3.0,0.12762983520196844,1
887,7000887,1979,1-20,4.0,Agent,Small Business,Under Graduate,Female,4,Manager,5.0,Divorced,19789.0,0,2.0,205806.0,West,Yearly,2,3.0,0.04720839473681251,2
888,7000888,3272,1-20,14.469026548672566,Third Party Partner,Salaried,Graduate,Female,3,Executive,4.0,Divorced,18180.0,0,4.0,602122.0,North,Half Yearly,2,5.0,0.12197850127529217,1
889,7000889,3879,1-20,19.0,Agent,Salaried,Graduate,Male,5,Manager,4.0,Divorced,21549.0,0,2.0,531398.0,North,Yearly,7,1.0,0.1086929527663073,2
890,7000890,3208,1-20,6.0,Agent,Salaried,Graduate,Male,3,Manager,3.0,Single/Unmarried,21388.0,1,3.0,522937.0,North,Half Yearly,0,3.0,0.13374168005294143,1
891,7000891,2624,1-20,3.0,Agent,Small Business,Under Graduate,Male,3,Senior Manager,1.0,Single/Unmarried,26244.0,0,2.0,522256.0,East,Half Yearly,0,1.0,0.09229385484276754,1
892,7000892,5275,21-39,5.0,Third Party Partner,Small Business,Under Graduate,Female,3,AVP-VP,1.0,Married,28006.375,0,4.0,548646.0,West,Half Yearly,12,3.0,0.012793112187820772,0
893,7000893,3299,1-20,3.0,Agent,Large Business,Engineer,Male,4,Executive,5.0,Single/Unmarried,17362.0,0,1.0,478323.0,North,Yearly,7,3.0,0.053769503154954545,2
894,7000894,5012,1-20,20.0,Agent,Salaried,Graduate,Male,3,AVP-VP,5.0,Divorced,28006.375,0,4.0,581448.0,West,Half Yearly,17,1.0,0.038627004940593755,0
895,7000895,4441,21-39,18.0,Agent,Salaried,Graduate,Female,3,Senior Manager,4.0,Single/Unmarried,23376.0,0,4.0,586270.0,West,Half Yearly,2,3.0,-0.02467421597994942,0
896,7000896,4741,1-20,9.0,Agent,Salaried,Graduate,Female,3,AVP-VP,4.0,Divorced,28006.375,0,3.0,881807.0,West,Half Yearly,1,4.0,-0.01704142990642696,0
897,7000897,4249,1-20,4.0,Agent,Salaried,Graduate,Female,4,Senior Manager,4.0,Single/Unmarried,23606.0,0,5.0,531135.0,North,Yearly,3,1.0,0.07850465335018922,2
898,7000898,3800,1-20,19.0,Agent,Salaried,Graduate,Male,3,Manager,3.0,Single/Unmarried,17272.0,0,1.0,687771.0,North,Half Yearly,2,4.0,0.13106728869224493,1
899,7000899,2212,1-20,7.0,Agent,Salaried,Graduate,Male,3,Executive,5.0,Single/Unmarried,17018.0,0,1.0,619999.6992670636,West,Half Yearly,0,3.0,0.13070822808923965,1
900,7000900,2871,1-20,3.0,Agent,Large Business,Engineer,Male,4,Senior Manager,3.0,Divorced,22083.0,1,1.0,465068.0,North,Yearly,6,1.0,0.04137799069316493,2
901,7000901,2863,1-20,14.0,Third Party Partner,Salaried,Graduate,Female,3,Executive,3.0,Single/Unmarried,19084.0,0,1.0,500955.0,West,Half Yearly,7,4.0,0.12609032111484617,1
902,7000902,3529,21-39,7.0,Third Party Partner,Small Business,Under Graduate,Male,5,AVP-VP,1.0,Single/Unmarried,28006.375,1,3.0,525869.0,West,Yearly,9,1.0,0.07879257087486063,2
