,AgentBonus,Age,CustTenure,ExistingProdType,NumberOfPolicy,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,LastMonthCalls,CustCareScore,Channel_Online,Channel_Third Party Partner,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,EducationField_Engineer,EducationField_Graduate,EducationField_MBA,EducationField_Post Graduate,EducationField_Under Graduate,Gender_Male,Designation_Exe,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single,Zone_North,Zone_South,Zone_West,PaymentMethod_Monthly,PaymentMethod_Quarterly,PaymentMethod_Yearly,Clus_kmeans,Agglo_Clusters,sil_width
1501,6290,31.0,6.0,3,1.0,28591.0,1,3.0,723352.0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4,0.07419418363002518
1502,4339,4.0,22.0,4,5.0,21696.0,0,7.0,785395.0,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,4,0.11646761454102977
1503,2388,5.0,2.0,3,3.0,17058.0,0,6.0,578976.5,5,1.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0.1734587376813442
1504,3102,19.0,12.0,4,1.0,23865.0,0,2.0,341270.0,8,4.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,4,0.1410823272004508
1505,4816,24.0,10.0,3,5.0,20940.0,0,10.0,934343.0,5,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.12543754470312832
1506,3765,4.0,15.0,3,4.0,20914.0,0,4.0,606088.0,7,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0.10411856912042008
1507,2643,13.0,16.0,4,4.0,17622.0,0,3.0,412355.0,1,4.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,4,0.1913195521682937
1508,5165,31.0,10.0,3,1.0,27185.0,1,12.0,940057.0,7,3.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3,4,-0.022157786965282793
1509,5890,24.0,18.0,3,3.0,25609.0,0,11.0,907071.0,13,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,3,4,-0.017322680279181452
1510,3289,13.0,13.0,5,3.0,19345.0,0,5.0,549205.0,4,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,0.17282564317986532
1511,3435,14.0,10.0,4,1.0,17177.0,0,2.0,578976.5,0,3.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0.0690669369370698
1512,1957,10.0,13.0,3,1.0,17793.0,0,4.0,319028.0,8,4.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.109456740421843
1513,4813,5.0,29.0,3,1.0,22918.0,0,10.0,774858.0,1,3.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,4,0.14530953588417603
1514,5471,11.0,5.0,3,3.0,23789.0,0,8.0,1072408.0,8,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,4,0.09555292876399825
1515,2261,13.0,9.0,4,1.0,17389.0,1,1.0,244142.0,1,3.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2,4,0.16134253292598386
1516,4553,27.0,13.0,4,1.0,18212.0,0,4.0,701162.0,2,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4,0.11136326473319134
1517,7531,30.0,30.0,3,1.0,34232.0,0,3.0,903725.0,15,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,-0.01689997194166537
1518,1727,7.0,10.0,3,3.0,17267.0,0,1.0,257278.0,2,4.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.1872948027864852
1519,6558,20.0,7.0,3,1.0,34517.0,0,3.0,1200156.0,6,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0.06776194716620076
1520,2964,13.0,9.0,3,1.0,17436.0,1,4.0,420905.0,4,1.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.1783400193437915
1521,4349,4.0,13.0,3,1.0,21606.0,1,3.0,652344.0,9,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4,0.12216211200057041
1522,2125,13.0,8.0,3,5.0,17707.0,0,5.0,348474.0,7,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.11462734254260654
1523,5792,29.0,23.0,4,3.0,34068.0,1,3.0,723945.0,12,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,3,0,0.09298833685188607
1524,4354,17.0,4.0,3,4.0,18931.0,0,3.0,557329.0,2,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.12493141222441105
1525,2997,3.0,12.0,4,3.0,18730.0,1,1.0,455514.0,2,5.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4,0.1089769829046741
1526,3619,7.0,18.0,3,3.0,17232.0,0,9.0,578976.5,2,3.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,4,0.11074430982027056
1527,2530,13.0,13.0,3,1.0,19465.0,0,6.0,397281.0,2,4.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.10934699787895494
1528,4518,23.0,13.0,3,5.0,18072.0,0,5.0,659628.0,0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.10382290345687809
1529,1832,9.0,13.0,3,1.0,18319.0,0,1.0,329742.0,7,3.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,4,0.2424881674574769
1530,8551,43.0,17.0,1,1.0,34202.0,0,3.0,974757.0,7,4.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0.10753467352854267
1531,3154,6.0,9.0,3,3.0,28675.0,0,1.0,413207.0,2,4.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0.1634058661000422
1532,2508,10.0,13.0,4,1.0,17911.0,0,1.0,353563.0,2,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,4,0.1048801768466993
1533,3982,8.0,20.0,4,5.0,20957.0,0,10.0,748584.0,9,4.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0.09874889685059542
1534,4730,19.0,28.0,4,5.0,18920.0,0,1.0,903430.0,2,4.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,4,0.171633547859638
1535,2358,14.0,9.0,1,3.0,21434.0,0,1.0,318295.0,2,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,4,0.07335242369219676
1536,2755,8.0,8.0,3,3.0,25048.0,0,4.0,344410.0,0,3.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0.1674671979684313
1537,2594,16.0,10.0,3,3.0,25938.0,0,2.0,492822.0,8,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,4,0.23079653832469663
1538,1734,13.0,10.0,3,1.0,17340.0,0,2.0,267036.0,5,3.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0.11322080332560719
1539,5171,21.0,31.0,1,5.0,21545.0,1,4.0,749766.0,2,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,4,0.06676789782463796
1540,2193,9.0,7.0,3,1.0,21931.0,0,1.0,287296.0,2,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.12814579395385217
1541,4776,14.0,19.0,3,3.0,19898.0,0,2.0,797512.0,2,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0.11356231780803093
1542,2991,13.0,12.0,4,5.0,17593.0,1,3.0,517410.0,8,4.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,4,0.18249378354328966
1543,8265,8.0,8.0,3,3.0,34436.0,0,3.0,975228.0,9,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0.07899986697777828
1544,2836,13.0,6.0,3,1.0,17723.0,0,1.0,328939.0,0,4.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0.11508507240966133
1545,4065,16.0,13.0,4,4.0,18479.0,0,12.0,739899.0,4,3.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2,4,0.1567073298946152
1546,3737,11.0,13.0,1,4.0,17794.0,0,7.0,474566.0,3,1.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,4,0.07887955527914052
1547,2632,16.0,16.0,4,1.0,20249.0,0,1.0,418547.0,5,5.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0.09373274661227946
1548,1718,5.0,9.0,4,5.0,17176.0,0,2.0,578976.5,4,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,4,0.26502541055363876
1549,7012,21.0,21.0,5,4.0,21606.0,1,1.0,1044764.0,7,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4,0.23086945965563635
1550,4621,23.0,13.0,3,3.0,18485.0,0,2.0,744021.0,0,4.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0.11843923926600144
1551,4762,29.0,14.0,4,4.0,21644.0,0,2.0,495215.0,0,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2,4,0.18370377440688984
1552,3911,4.0,23.0,4,1.0,20582.0,0,3.0,688262.0,8,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2,4,0.1819557380815915
1553,4180,21.0,13.0,1,5.0,19000.0,0,1.0,434720.0,5,5.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,4,0.07082917010318128
1554,3135,19.0,16.0,3,1.0,28496.0,1,2.0,313456.0,10,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4,0.16954246457018976
1555,3824,8.0,13.0,3,1.0,18210.0,0,1.0,558319.0,11,5.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.11117918043822486
1556,6469,39.0,19.0,3,5.0,34045.0,1,3.0,1209619.0,13,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0.12743955826460227
1557,6444,32.0,26.0,3,4.0,26849.0,1,4.0,1185652.0,9,3.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3,4,0.03672610451264962
1558,1878,11.0,8.0,3,1.0,17070.0,0,1.0,578976.5,4,1.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,4,0.10546255726033181
1559,3010,15.0,12.0,3,1.0,21502.0,0,4.0,593025.0,1,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.19678761363632277
1560,4558,27.0,13.0,4,3.0,18230.0,0,9.0,824908.0,0,5.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2,4,0.1557915846412377
1561,2860,11.0,17.0,3,1.0,28603.0,1,6.0,552038.0,2,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0.1424941703822598
1562,4589,23.0,5.0,1,4.0,26996.0,0,3.0,757238.0,2,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,4,0.07088081122447244
1563,2679,5.0,16.0,1,5.0,20605.0,1,4.0,321438.0,7,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2,4,0.1449660019708307
1564,5349,5.0,27.0,3,4.0,21397.0,0,1.0,609815.0,4,5.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.09801088315797321
1565,7170,7.0,36.0,3,4.0,34144.0,0,3.0,1304984.0,6,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0.1490914428252953
1566,7168,29.0,43.0,3,4.0,32584.0,1,3.0,1082440.0,3,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0.037240563814985854
1567,2389,5.0,14.0,3,3.0,19907.0,0,5.0,269939.0,6,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0.11195120480744943
1568,4889,24.0,29.0,3,1.0,19554.0,0,3.0,938592.0,9,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0.08527214018399194
1569,2858,3.0,11.0,3,1.0,20415.0,1,3.0,477303.0,8,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,0.2411463697713681
1570,2172,13.0,11.0,3,5.0,19741.0,1,1.0,312697.0,3,3.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.1801079118362748
1571,3594,7.0,7.0,3,1.0,17115.0,0,1.0,578976.5,7,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0.06399627757787957
1572,3087,3.0,13.0,3,3.0,18161.0,1,2.0,327261.0,0,5.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.10570585761945116
1573,4979,30.0,20.0,3,1.0,20745.0,0,2.0,801587.0,2,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.10604246116352445
1574,3127,13.0,9.0,3,4.0,17373.0,1,5.0,490961.0,2,1.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.19174144218168046
1575,2197,4.0,13.0,3,1.0,18310.0,0,4.0,417468.0,2,4.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0.11157577867961176
1576,8080,40.0,8.0,3,5.0,33665.0,1,3.0,832199.0,2,3.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0.10665409075566772
1577,2143,9.0,13.0,3,4.0,19485.0,0,3.0,270062.0,7,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,0.25556329876806244
1578,2668,5.0,13.0,3,4.0,17789.0,0,1.0,389579.0,2,3.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.1220589498204612
1579,2499,12.0,12.0,4,1.0,20828.0,1,1.0,249936.0,4,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2,4,0.11638229153131523
1580,3465,13.0,7.0,3,1.0,17326.0,1,3.0,530176.0,2,1.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.16366623468902936
1581,5705,17.0,23.0,3,4.0,28525.0,0,9.0,753060.0,8,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,-0.09080857963808367
1582,3612,22.0,4.0,3,3.0,16420.0,0,7.0,578976.5,0,3.0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4,0.05048154404016337
1583,3223,3.0,3.0,3,4.0,23020.0,0,4.0,454415.0,9,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0.12288279625009865
1584,4485,22.0,4.0,1,1.0,18688.0,0,5.0,766956.0,0,5.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,4,0.07989528372503273
1585,4916,15.0,25.0,5,4.0,20482.0,0,1.0,894654.0,2,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,0.1810969635857869
1586,6823,20.0,7.0,3,4.0,21606.0,0,3.0,798326.0,4,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0.10827696020210323
1587,3078,9.0,15.0,4,3.0,16200.0,0,2.0,360126.0,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,4,0.17133466354997795
1588,3719,11.0,22.0,1,5.0,20661.0,0,4.0,654540.0,7,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,2,4,0.13940602066610996
1589,3070,3.0,3.0,1,1.0,21929.0,0,2.0,546471.0,7,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,4,0.17398961826814818
1590,4184,17.0,13.0,1,1.0,24613.0,0,4.0,552316.0,7,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,2,4,0.13633433950035057
1591,2274,7.0,9.0,3,4.0,20674.0,0,2.0,368411.0,8,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.0919397881555488
1592,2048,10.0,6.0,4,3.0,20484.0,0,2.0,299066.0,8,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,4,0.10612721179079987
1593,4600,23.0,9.0,4,4.0,27061.0,0,2.0,713057.0,1,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,4,0.09571665913304017
1594,3925,8.0,20.0,5,3.0,20660.0,1,1.0,431794.0,2,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0.08489838069419894
1595,3568,14.0,14.0,3,1.0,19821.0,1,1.0,677878.0,3,4.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4,0.2767783423761157
1596,4710,5.0,5.0,4,5.0,21410.0,0,12.0,574644.0,0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,4,0.028731003138506097
1597,4042,12.0,8.0,3,5.0,20210.0,0,5.0,586090.0,11,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0.08364324263778748
1598,3893,13.0,12.0,3,1.0,17695.0,1,6.0,716294.0,2,4.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.1180567313546913
1599,3225,16.0,6.0,3,4.0,26878.0,0,5.0,625720.0,8,3.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0.09064854459935817
1600,5131,15.0,15.0,3,5.0,21606.0,1,3.0,908166.0,10,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4,0.1828947184443262
1601,2618,13.0,13.0,3,1.0,17455.0,0,3.0,314190.0,7,5.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0.10381827587387539
1602,4345,9.0,4.0,4,3.0,28964.0,1,7.0,764650.0,7,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,4,0.2663720063830516
1603,2592,13.0,10.0,4,4.0,19941.0,0,1.0,368111.0,7,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,0.19774477937922458
1604,3321,13.0,7.0,3,4.0,17478.0,1,2.0,630956.0,2,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0.11648753907024519
1605,2832,17.0,8.0,4,4.0,20228.0,1,3.0,336998.0,9,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4,0.23588407766984115
1606,1948,4.0,6.0,3,3.0,19478.0,1,4.0,284379.0,4,4.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0.10171280334631005
1607,3608,7.0,22.0,3,1.0,22547.0,0,11.0,678214.0,7,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.11987609248706797
1608,3610,22.0,7.0,1,1.0,20055.0,0,2.0,714760.0,7,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,4,0.1336699473705581
1609,2954,3.0,13.0,5,1.0,18464.0,1,6.0,407685.0,2,3.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2,4,0.16883148294466077
1610,3324,13.0,20.0,3,1.0,20775.0,0,1.0,435444.0,9,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.186187460359856
1611,3831,23.0,23.0,4,3.0,23943.0,0,6.0,429059.0,9,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,4,0.0829236070102345
1612,5141,5.0,5.0,4,1.0,34272.0,0,3.0,925344.0,3,5.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,3,0,-0.010383733292880814
1613,3440,3.0,3.0,3,3.0,20238.0,1,3.0,540152.0,0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.18885572101861522
1614,2165,9.0,6.0,4,1.0,19682.0,0,2.0,313928.0,1,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2,4,0.11116920857779192
1615,8325,50.0,42.0,3,3.0,33300.0,0,3.0,865800.0,1,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0.1681908051846487
1616,2026,4.0,4.0,4,3.0,20257.0,0,2.0,273470.0,0,3.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0.09566883462998473
1617,2775,6.0,17.0,3,4.0,21349.0,1,6.0,485690.0,4,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.1157278366027993
1618,2384,14.0,10.0,3,3.0,19869.0,0,1.0,295651.0,3,4.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0.10336702840541015
1619,5497,11.0,33.0,3,5.0,24985.0,0,7.0,1077353.0,0,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,4,-0.050729495880658275
1620,2431,7.0,15.0,3,1.0,18697.0,0,4.0,430218.0,8,3.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0.06188714694727148
1621,2246,11.0,13.0,5,1.0,22457.0,1,1.0,388506.0,2,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,0.17615641090690135
1622,2397,7.0,12.0,5,5.0,17119.0,1,1.0,578976.5,7,3.0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0.04250295062420972
1623,3797,23.0,11.0,4,1.0,18983.0,0,6.0,713761.0,2,1.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0.06435657263613558
1624,3379,17.0,3.0,4,3.0,21118.0,0,2.0,489938.0,2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,4,0.13407952962178157
1625,4667,14.0,5.0,3,4.0,21214.0,0,3.0,840074.0,7,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.139772078283046
1626,4696,28.0,23.0,3,1.0,21347.0,0,2.0,793681.0,4,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.17795651179119018
1627,3711,4.0,15.0,4,1.0,26510.0,1,3.0,738569.0,9,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,4,0.08667677009084387
1628,2214,13.0,9.0,3,1.0,22143.0,1,3.0,387503.0,10,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,4,0.15621534842471113
1629,3025,15.0,3.0,4,4.0,23268.0,1,5.0,335757.0,7,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,0.1257709174708666
1630,4388,18.0,4.0,3,4.0,23095.0,0,11.0,640655.0,13,3.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,4,0.23980853942673377
1631,1790,11.0,13.0,3,1.0,17904.0,0,2.0,263189.0,2,1.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.10877777240704788
1632,2944,3.0,6.0,4,4.0,21032.0,1,1.0,385727.0,2,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,4,0.18043527241620247
